id,student_name,house,potions,herbology,darkarts,flying
572,Wizard165,Hufflepuff,72,49,43,47
573,Wizard3424,Hufflepuff,80,67,75,53
574,Wizard38,Gryffindor,73,72,56,83
575,Leta Greengrass,Ravenclaw,99,98,88,90
576,Wizard1918,Ravenclaw,98,85,90,100
577,Filius Crabbe,Hufflepuff,80,43,79,69
578,Wizard2830,Hufflepuff,76,43,82,43
579,Wizard3349,Hufflepuff,53,45,56,75
580,Bridget Lovegood,Gryffindor,74,57,77,64
581,Wizard2294,Hufflepuff,47,79,46,49
582,Wizard1971,Hufflepuff,78,55,51,77
583,Wizard2256,Hufflepuff,52,47,40,66
584,Molly Lovegood,Gryffindor,89,77,71,51
585,Arthur Pucey,Hufflepuff,79,55,76,84
586,Wizard715,Slytherin,79,94,75,78
587,Wizard3691,Slytherin,80,91,90,84
588,Lucius Crouch,Gryffindor,64,86,82,87
589,Wizard1562,Gryffindor,85,53,63,77
590,Dilys Yaxley,Slytherin,74,90,80,75
591,Wizard687,Slytherin,95,87,93,71
592,Wizard3351,Hufflepuff,61,51,43,62
593,Wizard1226,Slytherin,86,84,84,74
594,Wizard3265,Gryffindor,59,56,55,60
595,Helga Pucey,Gryffindor,73,81,68,57
596,Wizard333,Slytherin,93,81,77,95
597,Wizard1081,Gryffindor,67,57,75,60
598,Salazar Malfoy,Gryffindor,56,86,78,76
599,Wizard3066,Ravenclaw,88,90,95,90
600,Wizard2504,Slytherin,74,87,87,84
601,Wizard305,Hufflepuff,41,71,46,56
602,Wizard2951,Ravenclaw,100,96,86,96
603,Wizard494,Gryffindor,84,87,70,88
604,Minerva Slughorn,Slytherin,90,79,76,93
605,Wizard839,Slytherin,72,88,79,88
606,Wizard1629,Hufflepuff,77,84,57,72
607,Wizard2677,Hufflepuff,61,48,82,52
608,Tom Lovegood,Hufflepuff,44,78,51,51
609,Wizard2733,Slytherin,88,71,77,74
610,Wizard2501,Ravenclaw,100,92,96,88
611,Wizard1280,Ravenclaw,97,98,94,87
612,Wizard3279,Ravenclaw,86,87,97,89
613,Wizard477,Gryffindor,66,57,86,87
614,Wizard2121,Slytherin,76,74,82,82
615,Wizard2413,Slytherin,95,81,70,71
616,Wizard1585,Gryffindor,63,56,53,63
617,Wizard2554,Hufflepuff,53,66,48,57
618,Tom Yaxley,Ravenclaw,92,99,94,87
619,Wizard3629,Ravenclaw,99,90,86,98
620,Wizard2623,Ravenclaw,87,87,97,99
621,Wizard45,Ravenclaw,96,87,96,97
622,Wizard1687,Slytherin,79,75,88,86
623,Wizard707,Slytherin,89,82,95,73
624,Wizard4065,Gryffindor,72,63,67,58
625,Wizard2550,Gryffindor,82,54,71,50
626,Wizard2031,Hufflepuff,48,68,78,84
627,Wizard1970,Hufflepuff,65,68,72,60
628,Wizard1588,Ravenclaw,98,98,86,91
629,Wizard2490,Gryffindor,58,76,53,81
630,Wizard1785,Slytherin,85,90,94,74
631,Remus Dumbledore,Ravenclaw,93,86,99,100
632,Bathilda Malfoy,Hufflepuff,48,64,56,57
633,Wizard1753,Ravenclaw,89,100,100,93
634,Tom Riddle,Slytherin,83,72,76,88
635,Wizard1984,Hufflepuff,71,72,84,80
636,Theseus Greengrass,Ravenclaw,94,92,94,88
637,Kingsley Weasley,Ravenclaw,85,99,87,98
638,Wizard3145,Slytherin,95,82,83,86
639,Wizard2144,Hufflepuff,59,66,72,66
640,Wizard2731,Slytherin,72,88,95,88
641,Wizard64,Slytherin,74,89,82,95
642,Severus Hagrid,Slytherin,70,83,93,92
643,Wizard2674,Hufflepuff,55,85,69,64
644,Wizard3298,Gryffindor,73,60,52,72
645,Salazar Selwyn,Ravenclaw,92,96,86,94
646,Wizard327,Ravenclaw,97,97,87,95
647,Albus McGonagall,Slytherin,73,92,73,82
648,Wizard1271,Hufflepuff,73,53,73,59
649,Wizard874,Slytherin,93,72,88,72
650,Wilhelmina Crabbe,Ravenclaw,97,95,99,100
651,Wizard1208,Slytherin,79,79,82,84
652,Wizard1867,Gryffindor,56,53,64,71
653,Wizard4056,Gryffindor,65,86,86,71
654,Wizard3733,Slytherin,71,95,94,85
655,Wizard3944,Gryffindor,65,82,75,86
656,Wizard1983,Ravenclaw,97,89,95,87
657,Wizard3790,Slytherin,92,70,72,71
658,Wizard1671,Hufflepuff,72,57,53,45
659,Wizard915,Hufflepuff,66,49,62,45
660,Wizard1160,Ravenclaw,94,98,91,93
661,Wizard2774,Gryffindor,66,65,68,54
662,Wizard564,Slytherin,82,93,70,95
663,Wizard34,Gryffindor,90,61,58,76
664,Wizard3180,Hufflepuff,40,79,79,85
665,Wizard3450,Gryffindor,73,63,51,86
666,Salazar Black,Slytherin,94,95,84,89
667,Wizard3941,Hufflepuff,75,76,60,62
668,Wizard271,Slytherin,91,78,75,92
669,Wizard3652,Hufflepuff,72,73,46,73
670,Wizard552,Gryffindor,58,54,83,77
671,Wizard578,Gryffindor,77,78,78,75
672,Rowena Lupin,Hufflepuff,57,55,81,54
673,Wizard2637,Gryffindor,52,67,65,88
674,Wizard1591,Hufflepuff,62,40,71,50
675,Wizard159,Ravenclaw,88,91,92,92
676,Wizard22,Hufflepuff,65,49,45,48
677,Wizard1732,Ravenclaw,96,98,87,95
678,Wizard3147,Slytherin,89,83,80,93
679,Rowena Crouch,Slytherin,72,77,87,78
680,Wizard3125,Ravenclaw,94,97,86,95
681,Wizard3462,Gryffindor,83,80,77,83
682,Wizard216,Gryffindor,64,64,85,69
683,Wizard2889,Gryffindor,75,57,59,50
684,Wizard834,Ravenclaw,88,91,90,85
685,Wizard1737,Slytherin,75,81,89,73
686,Wizard1980,Ravenclaw,98,100,90,97
687,Wizard2670,Hufflepuff,71,48,47,80
688,Wizard913,Ravenclaw,89,89,87,88
689,Wizard3384,Ravenclaw,91,94,98,93
690,Wizard1383,Slytherin,74,75,80,76
691,Wizard403,Ravenclaw,94,93,93,94
692,Lucius Parkinson,Slytherin,92,75,90,89
693,Wizard1096,Hufflepuff,73,63,72,41
694,Wizard542,Hufflepuff,67,53,66,43
695,Wizard392,Ravenclaw,86,85,90,85
696,Wizard508,Slytherin,94,95,76,75
697,Wizard3305,Slytherin,85,81,81,95
698,Wizard2260,Slytherin,88,77,86,76
699,Horace Goyle,Slytherin,83,79,77,79
700,Wizard3342,Gryffindor,67,65,85,71
701,Horace Tonks,Gryffindor,86,50,71,52
702,Wizard2872,Hufflepuff,59,83,70,44
703,Wizard3603,Hufflepuff,50,73,83,64
704,Wizard2340,Slytherin,73,78,77,72
705,Wizard1578,Hufflepuff,62,62,71,78
706,Wizard3429,Hufflepuff,76,48,74,51
707,Wizard1542,Hufflepuff,80,40,53,59
708,Salazar Tonks,Slytherin,91,88,75,72
709,Wizard1414,Hufflepuff,84,85,45,40
710,Wizard1182,Slytherin,91,76,95,87
711,Wizard516,Ravenclaw,91,96,99,93
712,Wizard1131,Gryffindor,60,63,52,59
713,Wilhelmina Parkinson,Slytherin,86,83,94,93
714,Wizard15,Ravenclaw,96,100,93,94
715,Remus Parkinson,Ravenclaw,100,89,85,90
716,Salazar Flitwick,Ravenclaw,100,88,96,90
717,Remus Weasley,Slytherin,79,83,84,88
718,Minerva Zabini,Slytherin,71,70,91,73
719,Wizard309,Slytherin,78,74,81,72
720,Wizard1434,Slytherin,86,76,78,72
721,Wizard1515,Gryffindor,80,74,90,78
722,Lucius Snape,Slytherin,79,83,75,73
723,Wizard3345,Slytherin,91,93,89,91
724,Leta McGonagall,Slytherin,94,83,84,88
725,Wizard1938,Gryffindor,78,85,89,80
726,Percy Slughorn,Ravenclaw,97,97,91,98
727,Wizard1680,Slytherin,85,74,92,84
728,Wizard243,Gryffindor,69,65,90,51
729,Bellatrix Zabini,Ravenclaw,89,100,92,95
730,Wizard2481,Hufflepuff,80,52,83,78
731,Wizard2334,Slytherin,90,87,81,94
732,Minerva Greengrass,Gryffindor,87,61,89,62
733,Minerva Dumbledore,Ravenclaw,85,95,96,98
734,Wizard1665,Hufflepuff,73,52,43,84
735,Wizard3372,Ravenclaw,94,94,89,87
736,Wizard609,Gryffindor,77,83,87,89
737,Wizard1579,Gryffindor,51,62,58,52
738,Wizard3104,Gryffindor,57,87,90,87
739,Wizard876,Slytherin,86,87,87,83
740,Wizard1058,Ravenclaw,96,87,94,99
741,Wizard3401,Gryffindor,86,85,50,64
742,Percy Shacklebolt,Gryffindor,67,77,84,87
743,Wizard213,Ravenclaw,86,95,92,92
744,Wizard3642,Ravenclaw,97,93,90,94
745,Arthur Peverell,Gryffindor,84,62,85,72
746,Wizard3801,Gryffindor,58,89,70,59
747,Wizard2243,Slytherin,70,70,74,82
748,Wizard1132,Hufflepuff,58,56,70,63
749,Nymphadora Black,Hufflepuff,74,45,82,67
750,Wizard744,Ravenclaw,94,99,90,99
751,Wizard3921,Ravenclaw,92,97,92,90
752,Wizard449,Ravenclaw,97,91,88,90
753,Wizard1537,Gryffindor,77,87,72,73
754,Wizard2161,Hufflepuff,74,69,62,77
755,Wizard1365,Hufflepuff,69,60,56,67
756,Wizard3594,Gryffindor,74,68,71,89
757,Severus Weasley,Hufflepuff,81,57,56,66
758,Wizard550,Hufflepuff,68,67,54,64
759,Gellert Zabini,Hufflepuff,45,43,65,60
760,Wizard190,Hufflepuff,56,81,84,77
761,Wizard1246,Ravenclaw,88,97,86,85
762,Wizard1203,Ravenclaw,94,92,97,94
763,Wizard2725,Gryffindor,81,50,65,60
764,Wizard3081,Ravenclaw,86,97,96,97
765,Wizard2465,Hufflepuff,79,59,71,67
766,Wulfric Snape,Slytherin,81,93,71,74
767,Wizard2520,Gryffindor,53,63,81,53
768,Wizard3683,Ravenclaw,92,89,96,88
769,Wizard3343,Slytherin,82,88,83,76
770,Wizard3315,Hufflepuff,53,43,83,61
771,Wizard1614,Slytherin,70,93,93,81
772,Wizard2050,Gryffindor,84,78,71,69
773,Godric Flitwick,Gryffindor,86,86,90,54
774,Wizard777,Gryffindor,70,58,69,68
775,Wizard1682,Slytherin,84,82,89,90
776,Wizard1321,Slytherin,73,94,73,78
777,Wizard1044,Slytherin,73,79,95,71
778,Wizard781,Slytherin,87,72,82,71
779,Wizard3597,Hufflepuff,83,51,52,58
780,Wizard3588,Hufflepuff,43,54,66,73
781,Wizard1035,Hufflepuff,50,65,85,45
782,Wizard3614,Ravenclaw,87,87,97,91
783,Wizard2995,Gryffindor,63,88,74,78
784,Wizard2307,Slytherin,77,79,92,84
785,Wizard2079,Slytherin,83,95,76,72
786,Arthur Snape,Gryffindor,85,67,76,83
787,Dilys Grindelwald,Gryffindor,61,82,64,61
788,Wizard1421,Ravenclaw,100,86,100,92
789,Wizard526,Ravenclaw,92,98,93,95
790,Wizard3775,Hufflepuff,50,66,75,79
791,Wizard604,Slytherin,73,78,77,78
792,Wizard2213,Gryffindor,78,79,55,62
793,Godric Dumbledore,Ravenclaw,89,95,88,96
794,Wizard3042,Slytherin,75,94,73,83
795,Wizard879,Hufflepuff,49,84,62,50
796,Wizard3849,Gryffindor,79,78,90,58
797,Wizard3423,Ravenclaw,97,85,98,96
798,Minerva Yaxley,Ravenclaw,91,99,93,93
799,Wizard3600,Gryffindor,79,89,76,83
800,Wizard2315,Slytherin,90,85,87,93
801,Wizard2091,Ravenclaw,93,98,89,95
802,Wizard3544,Hufflepuff,73,79,56,77
803,Wizard2200,Gryffindor,73,60,64,86
804,Wizard2367,Ravenclaw,85,91,90,89
805,Wizard3292,Ravenclaw,98,86,100,85
806,Wizard1104,Slytherin,82,87,76,84
807,Wizard942,Ravenclaw,100,95,93,98
808,Wizard4085,Hufflepuff,66,40,44,76
809,Wizard2303,Hufflepuff,61,69,74,55
810,Arthur Yaxley,Slytherin,81,75,90,81
811,Wizard2119,Gryffindor,83,68,63,66
812,Wizard479,Ravenclaw,87,89,99,100
813,Wizard59,Hufflepuff,84,48,40,84
814,Wizard3575,Ravenclaw,88,96,89,90
815,Wizard3874,Slytherin,89,90,84,88
816,Wizard1031,Gryffindor,73,85,88,53
817,Wizard4064,Slytherin,81,82,93,70
818,Wizard597,Slytherin,92,84,84,89
819,Wizard3960,Ravenclaw,96,100,98,94
820,Wizard1405,Slytherin,93,90,94,81
821,Bathilda Peverell,Hufflepuff,59,50,40,49
822,Wizard4030,Gryffindor,56,76,76,79
823,Wizard2526,Slytherin,94,72,86,75
824,Wizard1738,Gryffindor,70,60,89,64
825,Wizard2784,Hufflepuff,77,57,47,75
826,Wizard117,Hufflepuff,56,68,71,47
827,Wizard1075,Hufflepuff,83,55,72,59
828,Wizard2468,Ravenclaw,94,97,93,85
829,Wizard278,Gryffindor,78,56,66,88
830,Wizard2098,Slytherin,72,87,79,72
831,Wizard483,Hufflepuff,65,73,80,55
832,Wizard1136,Slytherin,85,95,80,87
833,Wizard2911,Ravenclaw,87,86,98,91
834,Wizard1608,Gryffindor,77,57,72,65
835,Wizard2716,Slytherin,88,71,94,73
836,Newt Bones,Hufflepuff,47,83,62,75
837,Bridget Flitwick,Hufflepuff,74,73,80,75
838,Kingsley Slughorn,Ravenclaw,89,92,96,85
839,Wizard134,Hufflepuff,67,51,53,79
840,Wizard2937,Ravenclaw,89,99,96,96
841,Wizard2649,Slytherin,86,81,75,78
842,Wizard3412,Ravenclaw,100,85,88,97
843,Wizard1545,Hufflepuff,59,43,79,67
844,Wizard1715,Ravenclaw,91,86,86,94
845,Wizard8,Hufflepuff,76,44,83,59
846,Wizard1798,Slytherin,81,91,77,79
847,Wizard3414,Ravenclaw,94,95,96,86
848,Wizard798,Gryffindor,86,63,67,71
849,Wizard1371,Ravenclaw,91,85,100,97
850,Newt Lupin,Gryffindor,56,80,84,85
851,Wizard2866,Ravenclaw,99,86,90,100
852,Rowena McGonagall,Ravenclaw,94,86,96,97
853,Wizard1598,Hufflepuff,56,84,60,57
854,Wizard735,Ravenclaw,87,94,91,90
855,Wizard2924,Gryffindor,77,59,83,57
856,Wizard755,Ravenclaw,97,90,93,98
857,Wizard1353,Hufflepuff,47,71,42,46
858,Wizard238,Slytherin,85,77,91,79
859,Wizard4063,Ravenclaw,86,85,95,96
860,Wizard3970,Ravenclaw,99,95,89,92
861,Wizard1827,Gryffindor,56,85,65,64
862,Wizard2171,Hufflepuff,55,56,61,69
863,Wizard621,Gryffindor,77,53,80,64
864,Wizard1903,Slytherin,84,91,93,77
865,Wizard3609,Ravenclaw,96,94,91,100
866,Godric Black,Slytherin,73,75,85,75
867,Wizard1805,Ravenclaw,97,100,97,88
868,Wizard943,Slytherin,82,74,91,79
869,Wizard854,Hufflepuff,58,51,54,53
870,Wizard416,Gryffindor,89,88,87,76
871,Wizard1288,Hufflepuff,76,60,50,57
872,Wizard2283,Gryffindor,72,88,84,68
873,Wizard2878,Ravenclaw,94,91,93,93
874,Wizard2895,Slytherin,83,76,84,90
875,Wizard208,Hufflepuff,61,51,77,81
876,Wizard1915,Hufflepuff,78,85,79,80
877,Horace Snape,Ravenclaw,94,96,97,95
878,Wizard2678,Ravenclaw,86,97,89,85
879,Wizard1351,Ravenclaw,89,96,98,99
880,Wizard1552,Gryffindor,90,55,60,69
881,Arthur Malfoy,Slytherin,87,78,77,74
882,Wizard197,Gryffindor,63,76,79,62
883,Wizard1396,Hufflepuff,41,61,53,46
884,Wizard121,Hufflepuff,81,83,50,63
885,Wizard4038,Gryffindor,88,54,65,73
886,Wizard1655,Gryffindor,64,90,83,82
887,Wizard784,Slytherin,79,92,77,93
888,Bridget Peverell,Ravenclaw,90,94,90,99
889,Wizard146,Ravenclaw,88,96,98,98
890,Wizard1811,Ravenclaw,85,99,92,98
891,Wizard3725,Slytherin,95,94,87,93
892,Wizard459,Ravenclaw,91,99,85,87
893,Newt Lestrange,Ravenclaw,93,96,94,90
894,Wizard1342,Hufflepuff,53,72,84,76
895,Salazar Bones,Ravenclaw,88,88,93,94
896,Wizard3913,Hufflepuff,57,84,83,81
897,Wizard29,Hufflepuff,59,41,81,50
898,Albus Crabbe,Gryffindor,68,53,59,58
899,Wizard1793,Ravenclaw,99,96,99,93
900,Wizard3678,Gryffindor,71,83,84,71
901,Wizard2859,Gryffindor,52,68,62,80
902,Wizard3550,Slytherin,76,74,81,84
903,Wizard3098,Ravenclaw,90,85,85,95
904,Bathilda Zabini,Gryffindor,67,83,80,82
905,Wizard3474,Slytherin,71,84,85,93
906,Wizard3144,Ravenclaw,94,96,92,95
907,Wizard2593,Slytherin,72,91,84,86
908,Wizard2963,Hufflepuff,49,58,64,60
909,Wizard730,Gryffindor,89,51,57,79
910,Wizard4090,Slytherin,93,70,75,83
911,Wizard3236,Hufflepuff,56,43,78,70
912,Wizard2901,Slytherin,75,83,84,78
913,Wizard2813,Hufflepuff,62,48,49,76
914,Wizard3059,Hufflepuff,73,80,53,52
915,Wizard2234,Hufflepuff,47,79,44,70
916,Dilys Crouch,Ravenclaw,98,85,91,94
917,Wizard2652,Hufflepuff,62,80,50,66
918,Severus Snape,Slytherin,84,70,90,86
919,Arthur Flitwick,Ravenclaw,96,89,90,98
920,Wizard712,Slytherin,89,78,88,83
921,Minerva McGonagall,Gryffindor,82,90,83,87
922,Wizard169,Ravenclaw,99,89,87,93
923,Wizard1178,Ravenclaw,93,95,94,87
924,Wizard2133,Ravenclaw,91,95,87,87
925,Wizard3781,Gryffindor,81,78,82,77
926,Wizard1995,Gryffindor,76,72,66,62
927,Wizard905,Gryffindor,50,62,60,58
928,Hepzibah Peverell,Gryffindor,82,58,56,58
929,Wizard898,Gryffindor,89,73,66,70
930,Wizard2015,Gryffindor,81,88,77,73
931,Wizard628,Hufflepuff,62,46,57,81
932,Wizard579,Ravenclaw,96,96,92,99
933,Filius Malfoy,Ravenclaw,85,89,91,88
934,Percy Greengrass,Gryffindor,83,87,75,59
935,Wizard1053,Hufflepuff,78,40,53,40
936,Wizard1372,Slytherin,79,91,90,73
937,Wizard753,Hufflepuff,45,64,62,62
938,Sirius Parkinson,Ravenclaw,89,95,89,86
939,Wizard2894,Slytherin,85,80,81,89
940,Wizard2708,Slytherin,75,72,85,72
941,Wizard1407,Hufflepuff,67,84,65,50
942,Wizard600,Ravenclaw,97,97,89,87
943,Wizard3803,Slytherin,71,93,78,74
944,Wizard2966,Hufflepuff,72,40,54,85
945,Bathilda Pucey,Ravenclaw,97,94,90,100
946,Wizard1513,Hufflepuff,78,57,78,64
947,Wizard3220,Gryffindor,57,56,56,65
948,Helga Zabini,Slytherin,94,76,79,78
949,Wizard464,Slytherin,79,85,95,72
950,Lucius Lupin,Slytherin,90,93,90,74
951,Wizard1150,Gryffindor,57,66,50,74
952,Wizard2942,Ravenclaw,96,93,98,100
953,Wizard1297,Ravenclaw,89,99,95,89
954,Wizard3209,Hufflepuff,67,55,65,76
955,Wizard2543,Slytherin,90,85,75,85
956,Wizard1122,Ravenclaw,87,89,99,88
957,Percy Grindelwald,Ravenclaw,88,89,96,85
958,Wulfric Bones,Hufflepuff,75,55,79,63
959,Wizard3054,Slytherin,71,75,93,75
960,Wizard414,Slytherin,94,87,74,72
961,Wizard1709,Gryffindor,65,55,88,69
962,Lucius Weasley,Gryffindor,78,86,68,87
963,Wizard2266,Gryffindor,58,80,73,51
964,Wizard318,Hufflepuff,63,79,74,66
965,Wizard1508,Gryffindor,78,80,58,56
966,Wizard2418,Slytherin,76,83,93,94
967,Wizard3422,Slytherin,86,74,91,77
968,Wizard939,Ravenclaw,90,93,99,96
969,Remus Selwyn,Ravenclaw,90,97,93,90
970,Wizard774,Slytherin,88,77,86,83
971,Newt Yaxley,Gryffindor,55,81,61,57
972,Wizard2514,Hufflepuff,47,69,52,56
973,Bridget Lupin,Ravenclaw,93,89,100,98
974,Wizard574,Ravenclaw,95,95,89,94
975,Wizard2601,Slytherin,82,92,73,77
976,Wizard3817,Ravenclaw,94,90,96,85
977,Wizard306,Ravenclaw,100,98,87,94
978,Wizard125,Ravenclaw,100,100,97,94
979,Bathilda Crabbe,Ravenclaw,92,92,100,96
980,Wizard1343,Gryffindor,60,79,90,55
981,Wizard2808,Gryffindor,61,51,77,65
982,Minerva Lestrange,Ravenclaw,92,89,96,89
983,Wizard2709,Slytherin,87,87,72,74
984,Newt Hooch,Hufflepuff,57,66,52,69
985,Wizard3556,Gryffindor,60,76,79,57
986,Severus Pucey,Gryffindor,85,70,88,66
987,Wizard2223,Ravenclaw,96,94,95,85
988,Wizard337,Ravenclaw,88,89,86,100
989,Wizard3000,Ravenclaw,94,96,95,91
990,Wizard623,Slytherin,84,94,80,81
991,Wizard3356,Slytherin,84,79,85,73
992,Wizard533,Ravenclaw,96,96,97,91
993,Wizard3396,Slytherin,78,81,88,77
994,Wizard2254,Ravenclaw,96,91,94,94
995,Wizard4029,Hufflepuff,56,50,83,52
996,Wizard1210,Ravenclaw,89,100,87,100
997,Wizard2259,Hufflepuff,74,44,74,71
998,Filius Snape,Ravenclaw,88,99,96,99
999,Wizard251,Slytherin,94,79,87,74
1000,Wizard3158,Gryffindor,72,90,60,89
1001,Wizard806,Gryffindor,53,85,87,78
1002,Wizard2587,Hufflepuff,58,41,60,65
1003,Wizard729,Hufflepuff,61,65,70,60
1004,Wizard779,Hufflepuff,54,41,79,85
1005,Leta Snape,Slytherin,77,71,81,74
1006,Wizard65,Ravenclaw,89,88,92,90
1007,Wizard1331,Slytherin,86,92,85,88
1008,Wizard1024,Slytherin,90,81,88,84
1009,Wizard1602,Gryffindor,88,70,66,63
1010,Helga Black,Gryffindor,61,76,80,68
1011,Albus Crouch,Ravenclaw,97,87,96,87
1012,Wizard3869,Ravenclaw,97,89,99,96
1013,Wizard930,Hufflepuff,52,43,77,43
1014,Wizard157,Hufflepuff,45,50,55,43
1015,Arthur Carrow,Slytherin,83,85,95,95
1016,Wizard855,Gryffindor,90,77,63,80
1017,Wizard1334,Gryffindor,83,81,65,86
1018,Wizard2328,Hufflepuff,46,76,63,65
1019,Wizard3579,Ravenclaw,100,92,89,93
1020,Wizard2227,Gryffindor,74,59,58,74
1021,Filius Lupin,Hufflepuff,77,50,53,48
1022,Gellert Riddle,Hufflepuff,79,66,69,66
1023,Horace Lupin,Ravenclaw,86,96,87,100
1024,Wizard1272,Slytherin,95,90,73,91
1025,Wizard1395,Hufflepuff,49,69,52,66
1026,Wizard640,Gryffindor,78,66,67,83
1027,Wizard1171,Hufflepuff,56,58,68,68
1028,Wizard3845,Hufflepuff,46,68,61,63
1029,Wizard692,Hufflepuff,79,52,41,55
1030,Albus Carrow,Gryffindor,80,58,61,53
1031,Wizard3082,Hufflepuff,43,51,52,67
1032,Wizard2314,Gryffindor,64,66,73,68
1033,Wizard3175,Hufflepuff,75,68,77,58
1034,Theseus Riddle,Gryffindor,69,58,68,74
1035,Wizard3954,Slytherin,73,74,72,95
1036,Filius Bones,Ravenclaw,86,91,91,91
1037,Wizard3162,Hufflepuff,52,84,56,42
1038,Wizard82,Hufflepuff,57,60,52,78
1039,Wizard1298,Ravenclaw,85,85,96,94
1040,Wizard1589,Hufflepuff,40,47,79,64
1041,Wizard345,Gryffindor,63,87,65,71
1042,Wizard1547,Ravenclaw,94,93,97,99
1043,Wizard1550,Slytherin,92,93,85,83
1044,Wizard3478,Slytherin,93,91,84,80
1045,Wizard3458,Ravenclaw,90,86,99,86
1046,Wizard1775,Hufflepuff,66,73,49,66
1047,Wizard2377,Gryffindor,86,66,71,58
1048,Salazar Crouch,Hufflepuff,62,76,65,46
1049,Wizard1902,Slytherin,79,82,86,89
1050,Wizard1459,Ravenclaw,85,92,88,97
1051,Wizard3206,Gryffindor,74,57,71,63
1052,Wizard3142,Hufflepuff,81,73,56,72
1053,Wizard2979,Gryffindor,88,88,77,86
1054,Wizard2051,Hufflepuff,80,47,55,57
1055,Wizard862,Hufflepuff,47,74,73,85
1056,Wizard1561,Ravenclaw,89,98,88,90
1057,Wizard3715,Hufflepuff,55,76,57,45
1058,Wizard725,Gryffindor,88,51,59,69
1059,Wizard3727,Gryffindor,86,59,82,64
1060,Wizard536,Slytherin,78,90,86,87
1061,Wizard1206,Slytherin,87,77,91,89
1062,Wizard427,Ravenclaw,89,99,89,85
1063,Remus Crouch,Slytherin,90,79,91,92
1064,Wizard3078,Gryffindor,82,66,69,67
1065,Wizard1771,Hufflepuff,41,51,48,67
1066,Wizard261,Ravenclaw,87,90,97,97
1067,Hepzibah Lestrange,Slytherin,75,73,94,94
1068,Wizard1881,Ravenclaw,91,87,93,85
1069,Wizard732,Slytherin,77,92,94,71
1070,Helga Tonks,Gryffindor,78,58,76,65
1071,Wizard556,Hufflepuff,76,68,78,68
1072,Wizard2422,Slytherin,80,85,91,92
1073,Wizard1149,Slytherin,74,93,81,90
1074,Wizard793,Ravenclaw,87,99,85,92
1075,Helga Shacklebolt,Ravenclaw,85,93,95,97
1076,Lucius Slughorn,Ravenclaw,89,89,92,92
1077,Wizard3568,Slytherin,91,89,85,88
1078,Hepzibah Shacklebolt,Ravenclaw,93,93,85,85
1079,Wizard3299,Ravenclaw,98,88,90,85
1080,Wizard1572,Slytherin,94,86,92,72
1081,Wizard1054,Hufflepuff,84,50,84,51
1082,Wizard3371,Hufflepuff,47,41,62,48
1083,Wizard3025,Slytherin,91,85,78,94
1084,Wizard3735,Hufflepuff,68,52,70,57
1085,Wizard3637,Gryffindor,66,77,88,69
1086,Wizard1904,Ravenclaw,85,89,85,86
1087,Wizard961,Ravenclaw,85,99,87,88
1088,Wizard3100,Gryffindor,88,57,64,50
1089,Wizard485,Gryffindor,61,90,64,76
1090,Wizard3507,Slytherin,70,73,92,84
1091,Wizard1184,Ravenclaw,96,92,100,91
1092,Wizard3264,Ravenclaw,99,91,92,88
1093,Wizard2826,Hufflepuff,47,59,78,42
1094,Wizard3767,Ravenclaw,91,92,97,100
1095,Wizard3837,Gryffindor,81,53,83,88
1096,Wizard940,Hufflepuff,45,83,40,73
1097,Tom Parkinson,Gryffindor,84,50,86,60
1098,Wizard4009,Slytherin,75,71,95,85
1099,Wizard932,Slytherin,75,92,71,80
1100,Wizard2693,Hufflepuff,57,77,45,47
1101,Wizard1249,Hufflepuff,40,77,77,58
1102,Wizard2173,Ravenclaw,86,86,87,88
1103,Wizard3398,Slytherin,86,86,95,83
1104,Wizard56,Gryffindor,74,58,76,75
1105,Wizard2907,Hufflepuff,83,59,66,60
1106,Wizard3572,Slytherin,87,95,89,80
1107,Wizard1517,Gryffindor,71,56,89,87
1108,Godric Slughorn,Hufflepuff,70,65,77,64
1109,Wizard1719,Slytherin,82,79,78,92
1110,Wizard4046,Hufflepuff,82,85,42,81
1111,Bathilda Tonks,Hufflepuff,75,47,80,74
1112,Rowena Hooch,Hufflepuff,58,67,70,41
1113,Wizard2395,Ravenclaw,100,95,97,87
1114,Wizard3942,Hufflepuff,64,54,77,46
1115,Wizard815,Hufflepuff,70,47,63,81
1116,Bellatrix Grindelwald,Gryffindor,58,76,50,81
1117,Nymphadora Crouch,Ravenclaw,99,91,91,85
1118,Wizard4001,Ravenclaw,89,98,90,86
1119,Wizard2151,Slytherin,93,90,78,77
1120,Wizard573,Ravenclaw,98,99,95,93
1121,Wizard268,Ravenclaw,86,95,96,88
1122,Wizard1540,Slytherin,94,84,80,85
1123,Wizard1367,Ravenclaw,87,92,94,87
1124,Wizard229,Hufflepuff,60,75,67,78
1125,Wizard884,Ravenclaw,90,93,89,86
1126,Wizard2026,Gryffindor,60,52,76,77
1127,Kingsley Grindelwald,Slytherin,94,94,75,91
1128,Wizard2415,Ravenclaw,86,100,93,99
1129,Wizard2846,Gryffindor,80,71,81,80
1130,Wizard3278,Hufflepuff,48,71,71,42
1131,Wizard2853,Slytherin,92,78,75,82
1132,Molly Shacklebolt,Slytherin,74,87,75,88
1133,Wizard2376,Gryffindor,56,60,79,55
1134,Wizard281,Slytherin,83,91,89,73
1135,Wizard1039,Ravenclaw,95,100,88,95
