id,student_name,house,potions,herbology,darkarts,flying
570,Wizard3790,Gryffindor,73,82,80,60
571,Leta Black,Hufflepuff,76,75,83,55
572,Sirius Dumbledore,Gryffindor,82,89,63,74
573,Wizard3285,Gryffindor,57,72,55,88
574,Wizard1884,Ravenclaw,94,98,87,93
575,Wizard1940,Slytherin,87,86,92,77
576,Wizard316,Hufflepuff,78,49,60,45
577,Wizard3707,Slytherin,70,78,82,91
578,Wizard1685,Ravenclaw,90,92,95,100
579,Wizard3039,Ravenclaw,94,89,99,98
580,Wulfric Lovegood,Ravenclaw,94,95,91,90
581,Wizard353,Ravenclaw,90,91,97,89
582,Wizard1590,Hufflepuff,78,55,51,77
583,Wizard3054,Gryffindor,58,77,62,89
584,Wizard2028,Gryffindor,89,77,71,51
585,Wizard290,Slytherin,92,85,78,73
586,Wizard1585,Hufflepuff,82,77,45,50
587,Wizard3457,Ravenclaw,90,90,96,94
588,Wizard2081,Gryffindor,64,86,82,87
589,Wizard2935,Slytherin,78,81,87,87
590,Wizard223,Gryffindor,54,90,73,71
591,Wizard2149,Gryffindor,71,83,71,86
592,Wizard3494,Hufflepuff,61,51,43,62
593,Wizard1898,Hufflepuff,41,45,69,82
594,Wizard1143,Ravenclaw,96,100,99,88
595,Wizard1872,Slytherin,71,73,83,81
596,Wizard601,Slytherin,93,81,77,95
597,Wizard1926,Hufflepuff,67,60,53,79
598,Arthur Weasley,Slytherin,78,70,84,81
599,Remus Crabbe,Slytherin,73,91,88,94
600,Wizard415,Gryffindor,75,78,66,74
601,Salazar McGonagall,Gryffindor,54,86,79,68
602,Wizard386,Gryffindor,65,72,56,51
603,Remus Hagrid,Ravenclaw,88,91,91,97
604,Bathilda Black,Gryffindor,75,78,50,51
605,Wizard3919,Slytherin,72,88,79,88
606,Wizard2200,Ravenclaw,87,92,98,93
607,Albus Goyle,Hufflepuff,61,48,82,52
608,Wizard2536,Gryffindor,63,63,67,60
609,Wizard3706,Gryffindor,64,51,57,89
610,Wizard2648,Hufflepuff,55,79,80,61
611,Wizard282,Gryffindor,74,84,80,62
612,Wizard3225,Gryffindor,70,77,77,59
613,Wizard3480,Slytherin,92,92,77,70
614,Wizard1278,Gryffindor,72,81,52,69
615,Bridget Diggory,Gryffindor,66,53,64,70
616,Wizard3591,Gryffindor,63,56,53,63
617,Wizard2809,Hufflepuff,53,66,48,57
618,Wizard1714,Hufflepuff,57,78,63,45
619,Wizard1183,Hufflepuff,66,82,41,43
620,Wizard2886,Slytherin,73,74,85,77
621,Wizard1126,Gryffindor,88,59,53,55
622,Wizard3108,Gryffindor,62,53,79,89
623,Wizard102,Gryffindor,67,72,88,84
624,Wizard3664,Hufflepuff,52,79,84,41
625,Helga Zabini,Gryffindor,82,54,71,50
626,Wizard2567,Ravenclaw,94,96,100,98
627,Wizard2906,Gryffindor,89,73,78,69
628,Wizard124,Hufflepuff,67,50,73,78
629,Wizard3007,Ravenclaw,91,98,87,95
630,Wizard2210,Hufflepuff,52,49,68,53
631,Wizard727,Gryffindor,81,78,75,88
632,Wizard800,Gryffindor,66,60,56,89
633,Wizard3581,Slytherin,76,74,94,94
634,Wizard3244,Gryffindor,76,53,52,86
635,Wizard1437,Gryffindor,55,82,89,61
636,Wizard3858,Hufflepuff,77,64,60,79
637,Newt Selwyn,Hufflepuff,42,72,47,64
638,Wizard1093,Hufflepuff,55,48,48,76
639,Wizard580,Hufflepuff,59,66,72,66
640,Wizard1796,Hufflepuff,71,64,43,62
641,Wizard2048,Gryffindor,53,52,81,85
642,Wizard2693,Gryffindor,59,74,90,66
643,Wizard103,Gryffindor,59,53,87,56
644,Wizard1946,Gryffindor,73,60,52,72
645,Wizard551,Slytherin,93,81,94,94
646,Wizard1981,Slytherin,77,93,78,72
647,Wizard208,Ravenclaw,89,98,92,87
648,Gellert McGonagall,Ravenclaw,85,97,92,90
649,Wizard2812,Ravenclaw,100,90,94,85
650,Wizard3418,Hufflepuff,61,60,52,60
651,Remus Zabini,Ravenclaw,91,89,94,91
652,Wizard2853,Hufflepuff,56,80,62,67
653,Lucius Goyle,Gryffindor,65,86,86,71
654,Wizard2674,Ravenclaw,89,94,96,97
655,Wizard3185,Gryffindor,65,82,75,86
656,Wizard2230,Gryffindor,89,78,57,69
657,Wizard1235,Gryffindor,61,86,53,55
658,Wizard1930,Hufflepuff,72,57,53,45
659,Wizard3655,Gryffindor,70,69,67,78
660,Wilhelmina Shacklebolt,Ravenclaw,94,98,91,93
661,Wizard1886,Ravenclaw,100,92,98,93
662,Kingsley Carrow,Slytherin,82,93,70,95
663,Wizard1867,Hufflepuff,73,50,80,42
664,Wizard749,Gryffindor,55,70,88,72
665,Wizard1893,Ravenclaw,93,99,95,90
666,Hepzibah Slughorn,Ravenclaw,97,87,92,96
667,Filius Parkinson,Hufflepuff,75,76,60,62
668,Nymphadora Lestrange,Gryffindor,74,79,87,86
669,Wizard3949,Ravenclaw,89,86,99,99
670,Severus Lupin,Ravenclaw,99,86,85,88
671,Wizard2125,Slytherin,94,81,92,81
672,Wizard65,Ravenclaw,98,92,93,97
673,Horace Weasley,Slytherin,77,78,89,88
674,Wulfric Carrow,Ravenclaw,98,100,98,99
675,Wizard2225,Ravenclaw,88,91,92,92
676,Kingsley Flitwick,Gryffindor,88,66,72,64
677,Dilys Shacklebolt,Ravenclaw,96,98,87,95
678,Wizard2333,Ravenclaw,100,94,94,95
679,Wizard1586,Slytherin,72,77,87,78
680,Wizard1652,Hufflepuff,55,62,84,77
681,Wizard1311,Gryffindor,83,80,77,83
682,Wizard2943,Slytherin,84,89,81,92
683,Wizard487,Slytherin,73,73,89,88
684,Lucius Lupin,Gryffindor,63,55,63,73
685,Wizard3493,Ravenclaw,85,92,99,85
686,Wizard431,Slytherin,88,87,76,92
687,Horace Parkinson,Ravenclaw,98,94,96,93
688,Severus Lovegood,Hufflepuff,63,51,51,84
689,Wizard2056,Ravenclaw,91,94,98,93
690,Wizard880,Slytherin,74,75,80,76
691,Wizard1842,Gryffindor,66,85,63,51
692,Tom Zabini,Gryffindor,63,84,60,78
693,Theseus Dumbledore,Gryffindor,89,88,54,77
694,Wilhelmina Lupin,Slytherin,87,81,81,82
695,Wizard2846,Gryffindor,73,65,81,64
696,Wizard655,Gryffindor,76,51,73,90
697,Wizard104,Ravenclaw,99,100,100,92
698,Wizard3180,Slytherin,88,77,86,76
699,Wizard1287,Slytherin,83,79,77,79
700,Wizard3925,Gryffindor,67,65,85,71
701,Wizard2592,Hufflepuff,67,83,63,53
702,Wizard2854,Hufflepuff,59,83,70,44
703,Wizard1025,Slytherin,91,77,89,78
704,Wizard879,Gryffindor,84,59,56,61
705,Newt Hooch,Ravenclaw,89,97,100,96
706,Wizard161,Ravenclaw,97,95,87,98
707,Wizard837,Slytherin,93,86,71,84
708,Wizard1530,Gryffindor,68,64,90,51
709,Rowena Peverell,Hufflepuff,84,85,45,40
710,Wizard3435,Slytherin,91,76,95,87
711,Wizard4071,Hufflepuff,66,64,57,43
712,Wizard2705,Ravenclaw,86,100,92,85
713,Remus Shacklebolt,Slytherin,86,83,94,93
714,Wizard3167,Ravenclaw,96,100,93,94
715,Wizard1913,Slytherin,92,82,84,83
716,Wizard3818,Ravenclaw,100,88,96,90
717,Salazar Lestrange,Hufflepuff,67,58,50,74
718,Wizard310,Hufflepuff,67,52,81,65
719,Wizard3433,Hufflepuff,84,56,55,54
720,Wizard2607,Gryffindor,64,52,72,58
721,Wizard709,Slytherin,80,88,85,78
722,Godric Goyle,Slytherin,79,83,75,73
723,Wizard788,Ravenclaw,96,93,97,94
724,Wizard99,Ravenclaw,85,91,96,85
725,Wizard3042,Slytherin,86,84,82,93
726,Wizard3991,Gryffindor,75,57,64,90
727,Severus Bones,Hufflepuff,41,47,42,70
728,Wizard856,Gryffindor,69,65,90,51
729,Wilhelmina Goyle,Gryffindor,64,61,68,70
730,Rubeus Selwyn,Slytherin,94,71,72,71
731,Wizard2466,Hufflepuff,76,49,43,68
732,Rowena McGonagall,Gryffindor,87,61,89,62
733,Wizard1103,Slytherin,75,78,70,72
734,Wizard3778,Hufflepuff,73,52,43,84
735,Wizard2428,Gryffindor,60,71,81,87
736,Wizard617,Gryffindor,77,83,87,89
737,Wizard1499,Ravenclaw,96,94,94,91
738,Wizard2616,Hufflepuff,70,54,73,58
739,Wizard11,Hufflepuff,62,41,73,78
740,Wizard3842,Ravenclaw,96,87,94,99
741,Wizard1615,Ravenclaw,99,90,88,97
742,Wizard281,Gryffindor,67,77,84,87
743,Wizard3152,Slytherin,77,85,79,85
744,Wizard1561,Hufflepuff,78,72,65,55
745,Rowena Tonks,Slytherin,76,76,80,91
746,Wilhelmina Peverell,Gryffindor,58,89,70,59
747,Wizard3323,Ravenclaw,87,92,99,93
748,Wizard127,Ravenclaw,91,90,86,97
749,Wizard838,Gryffindor,61,51,58,56
750,Wizard3445,Hufflepuff,71,83,66,62
751,Wizard1070,Slytherin,76,89,77,77
752,Wizard206,Slytherin,94,90,85,76
753,Wizard716,Gryffindor,77,87,72,73
754,Wizard2737,Gryffindor,60,71,78,54
755,Wizard1099,Hufflepuff,69,60,56,67
756,Wizard3602,Ravenclaw,98,85,91,92
757,Wizard3202,Hufflepuff,81,57,56,66
758,Wizard2994,Slytherin,75,75,87,73
759,Wizard189,Gryffindor,64,78,75,86
760,Wizard378,Gryffindor,68,66,66,69
761,Wizard1967,Gryffindor,71,86,58,67
762,Wizard1167,Gryffindor,70,58,52,53
763,Wizard3097,Gryffindor,81,50,65,60
764,Wizard2491,Ravenclaw,86,97,96,97
765,Wizard169,Gryffindor,62,56,75,63
766,Lucius Slughorn,Hufflepuff,78,84,69,75
767,Wizard122,Hufflepuff,71,69,81,43
768,Wizard3567,Ravenclaw,92,89,96,88
769,Newt Goyle,Gryffindor,63,89,85,87
770,Filius Shacklebolt,Gryffindor,57,52,71,72
771,Wizard2724,Ravenclaw,89,93,86,99
772,Wizard3626,Gryffindor,84,78,71,69
773,Wizard404,Hufflepuff,70,74,40,59
774,Wizard2373,Hufflepuff,85,69,58,40
775,Wizard3728,Gryffindor,67,68,52,70
776,Percy Weasley,Hufflepuff,77,43,58,51
777,Wizard3114,Slytherin,73,79,95,71
778,Wizard3970,Slytherin,87,72,82,71
779,Wizard2278,Ravenclaw,100,92,94,95
780,Wizard3074,Slytherin,88,94,81,93
781,Wizard801,Gryffindor,55,66,85,73
782,Wizard3416,Hufflepuff,61,49,53,74
783,Arthur Crouch,Ravenclaw,100,86,95,87
784,Wizard270,Gryffindor,52,63,89,51
785,Wizard2755,Ravenclaw,86,85,86,88
786,Helga Snape,Slytherin,95,72,94,75
787,Wizard1242,Slytherin,70,86,81,75
788,Leta Zabini,Hufflepuff,50,46,48,66
789,Bathilda McGonagall,Gryffindor,51,60,88,53
790,Wizard3272,Slytherin,92,87,76,89
791,Wizard3266,Gryffindor,72,64,77,52
792,Wizard2146,Gryffindor,78,79,55,62
793,Arthur Lovegood,Slytherin,88,89,80,73
794,Wizard455,Slytherin,75,94,73,83
795,Wizard3200,Hufflepuff,49,84,62,50
796,Wizard828,Slytherin,70,71,88,84
797,Bellatrix Lovegood,Slytherin,86,88,76,86
798,Wizard2208,Gryffindor,63,67,56,53
799,Wizard1807,Ravenclaw,93,99,93,89
800,Wizard909,Ravenclaw,87,93,92,98
801,Wizard2714,Gryffindor,81,58,65,57
802,Wizard3338,Hufflepuff,73,79,56,77
803,Wizard723,Ravenclaw,85,89,94,100
804,Wizard1413,Slytherin,75,79,92,94
805,Wizard3911,Ravenclaw,98,86,100,85
806,Wizard1651,Gryffindor,67,60,63,90
807,Kingsley Riddle,Slytherin,85,75,75,82
808,Wizard2585,Gryffindor,86,57,79,85
809,Wizard3346,Hufflepuff,61,69,74,55
810,Newt Parkinson,Slytherin,81,75,90,81
811,Newt Lestrange,Ravenclaw,95,94,100,87
812,Wizard220,Slytherin,80,91,82,95
813,Wizard3561,Gryffindor,64,90,54,50
814,Wizard680,Slytherin,94,83,86,74
815,Wizard3439,Slytherin,89,90,84,88
816,Percy Hooch,Hufflepuff,67,46,45,62
817,Wizard1736,Slytherin,81,82,93,70
818,Wizard2087,Gryffindor,67,63,78,81
819,Wizard1182,Gryffindor,61,56,88,50
820,Wizard592,Gryffindor,77,61,76,72
821,Bellatrix Zabini,Ravenclaw,91,92,93,96
822,Wizard3594,Slytherin,88,94,92,91
823,Godric Weasley,Gryffindor,72,86,88,76
824,Wizard319,Hufflepuff,47,58,75,55
825,Bellatrix Bones,Gryffindor,83,85,50,87
826,Wizard964,Hufflepuff,56,68,71,47
827,Wizard179,Slytherin,83,77,76,85
828,Wizard2747,Hufflepuff,40,85,47,62
829,Wizard983,Ravenclaw,99,91,88,99
830,Wizard3363,Gryffindor,77,66,64,83
831,Wizard536,Slytherin,87,94,85,95
832,Wizard1517,Hufflepuff,70,45,68,77
833,Percy Hagrid,Ravenclaw,87,86,98,91
834,Arthur Pucey,Gryffindor,77,57,72,65
835,Wizard1429,Slytherin,88,71,94,73
836,Wizard1162,Slytherin,87,79,71,79
837,Wizard3661,Gryffindor,57,83,69,54
838,Wizard1847,Gryffindor,53,70,58,53
839,Wizard661,Hufflepuff,67,51,53,79
840,Wizard812,Gryffindor,85,54,56,67
841,Wizard1876,Slytherin,86,81,75,78
842,Wizard3636,Slytherin,81,92,78,72
843,Wizard2138,Ravenclaw,93,91,97,92
844,Severus Lestrange,Ravenclaw,91,86,86,94
845,Wizard1248,Ravenclaw,97,90,98,91
846,Wizard3141,Hufflepuff,59,49,77,81
847,Wizard113,Gryffindor,75,68,85,69
848,Wizard3781,Ravenclaw,94,89,98,97
849,Wizard259,Ravenclaw,91,85,100,97
850,Wizard162,Hufflepuff,84,76,47,65
851,Wizard1079,Gryffindor,89,62,90,71
852,Tom Lovegood,Slytherin,83,75,80,75
853,Wizard4088,Ravenclaw,89,100,96,88
854,Wizard744,Ravenclaw,87,94,91,90
855,Severus Yaxley,Gryffindor,77,59,83,57
856,Wizard3165,Hufflepuff,57,74,52,41
857,Wizard3040,Ravenclaw,95,95,94,91
858,Wizard2335,Slytherin,85,77,91,79
859,Wizard2930,Gryffindor,67,79,83,67
860,Newt Riddle,Ravenclaw,99,95,89,92
861,Wizard1291,Hufflepuff,52,49,44,56
862,Hepzibah Tonks,Hufflepuff,55,56,61,69
863,Wizard2925,Ravenclaw,94,96,87,94
864,Wizard1920,Ravenclaw,94,100,97,97
865,Wizard1556,Gryffindor,52,55,56,82
866,Wizard3089,Ravenclaw,85,95,97,88
867,Wulfric Riddle,Ravenclaw,97,100,97,88
868,Wizard1793,Ravenclaw,90,89,89,89
869,Wizard604,Ravenclaw,91,86,91,98
870,Wizard2136,Ravenclaw,98,86,99,95
871,Wizard255,Hufflepuff,76,60,50,57
872,Wizard921,Hufflepuff,45,72,55,49
873,Wizard10,Ravenclaw,94,91,93,93
874,Wizard1058,Ravenclaw,93,90,97,90
875,Nymphadora Hagrid,Slytherin,92,91,95,87
876,Wizard501,Ravenclaw,95,85,97,92
877,Filius Pucey,Ravenclaw,94,96,97,95
878,Wizard2234,Slytherin,93,83,92,84
879,Wizard672,Ravenclaw,89,96,98,99
880,Wizard1051,Slytherin,93,72,70,74
881,Wizard1267,Ravenclaw,89,93,96,99
882,Bridget Crabbe,Ravenclaw,90,94,93,90
883,Wizard3280,Slytherin,78,90,74,82
884,Minerva Goyle,Slytherin,94,87,82,86
885,Wizard1214,Hufflepuff,55,41,43,54
886,Newt Zabini,Hufflepuff,64,68,65,50
887,Wizard2848,Gryffindor,65,65,57,52
888,Wizard1688,Slytherin,86,72,88,82
889,Wizard2348,Slytherin,71,70,86,95
890,Wizard568,Ravenclaw,85,99,92,98
891,Wulfric Zabini,Ravenclaw,99,99,96,98
892,Wizard3947,Hufflepuff,53,48,65,73
893,Wizard531,Hufflepuff,45,70,78,49
894,Wizard1597,Slytherin,74,72,71,90
895,Horace Snape,Ravenclaw,88,88,93,94
896,Hepzibah Shacklebolt,Gryffindor,82,65,72,61
897,Wizard2032,Ravenclaw,90,85,92,93
898,Wizard2896,Ravenclaw,96,94,96,96
899,Wizard405,Slytherin,86,73,76,89
900,Newt Diggory,Ravenclaw,87,93,97,99
901,Godric Lupin,Ravenclaw,97,86,96,85
902,Wizard690,Slytherin,76,74,81,84
903,Wizard389,Ravenclaw,90,85,85,95
904,Wizard854,Slytherin,79,71,78,80
905,Wizard2027,Ravenclaw,95,90,93,98
906,Wizard3535,Ravenclaw,94,96,92,95
907,Wizard2263,Ravenclaw,94,87,89,95
908,Wizard1722,Slytherin,85,79,81,74
909,Wizard2317,Ravenclaw,91,96,99,96
910,Wizard494,Ravenclaw,98,89,95,91
911,Wizard1475,Slytherin,79,88,75,84
912,Wizard1970,Hufflepuff,57,65,65,51
913,Wizard1770,Ravenclaw,97,88,100,86
914,Wizard553,Ravenclaw,86,89,92,91
915,Wizard1007,Hufflepuff,47,79,44,70
916,Wizard1409,Ravenclaw,98,85,91,94
917,Wizard1862,Hufflepuff,62,80,50,66
918,Wizard1331,Ravenclaw,88,90,91,91
919,Wizard1550,Hufflepuff,61,43,46,47
920,Wizard557,Ravenclaw,92,86,95,96
921,Wizard3343,Gryffindor,82,90,83,87
922,Wizard2545,Slytherin,91,83,85,76
923,Wizard956,Gryffindor,89,64,59,87
924,Wizard1492,Gryffindor,68,61,53,73
925,Wizard1117,Ravenclaw,85,89,85,97
926,Wizard621,Ravenclaw,87,94,98,91
927,Wizard698,Hufflepuff,56,63,43,74
928,Wizard382,Hufflepuff,84,43,69,70
929,Wizard910,Gryffindor,89,73,66,70
930,Filius Bones,Gryffindor,81,88,77,73
931,Wizard1657,Hufflepuff,62,46,57,81
932,Wizard3387,Slytherin,91,94,74,78
933,Wizard1496,Gryffindor,57,59,59,89
934,Wizard2310,Gryffindor,83,87,75,59
935,Wizard218,Ravenclaw,92,95,92,90
936,Percy Dumbledore,Slytherin,79,91,90,73
937,Wizard853,Gryffindor,84,62,65,62
938,Wizard3109,Gryffindor,56,72,88,70
939,Wizard1282,Ravenclaw,90,86,95,90
940,Wizard3267,Gryffindor,69,58,53,58
941,Horace Dumbledore,Hufflepuff,67,84,65,50
942,Theseus Lupin,Gryffindor,52,79,90,63
943,Wizard3403,Ravenclaw,100,96,89,86
944,Wizard2931,Gryffindor,83,74,72,85
945,Wizard1400,Slytherin,70,71,79,77
946,Arthur Tonks,Slytherin,88,84,85,88
947,Wizard2241,Ravenclaw,89,98,100,100
948,Wizard2790,Ravenclaw,100,93,99,85
949,Kingsley Goyle,Hufflepuff,52,79,62,52
950,Wizard1697,Slytherin,90,93,90,74
951,Wizard3817,Ravenclaw,95,92,100,92
952,Wizard2232,Gryffindor,86,85,55,75
953,Wizard1558,Ravenclaw,89,99,95,89
954,Wizard3294,Slytherin,85,71,80,72
955,Wizard3008,Gryffindor,89,86,79,80
956,Wizard930,Slytherin,93,73,73,77
957,Wizard4091,Hufflepuff,80,83,72,42
958,Nymphadora Lovegood,Gryffindor,64,71,80,74
959,Filius Dumbledore,Hufflepuff,80,55,71,62
960,Wizard2469,Slytherin,94,87,74,72
961,Wizard3555,Slytherin,82,76,87,77
962,Wizard41,Slytherin,70,71,91,73
963,Wizard1045,Ravenclaw,98,92,96,93
964,Wizard3358,Hufflepuff,63,79,74,66
965,Wizard3238,Hufflepuff,59,49,65,82
966,Wizard1659,Hufflepuff,85,84,83,53
967,Wizard3469,Hufflepuff,70,57,62,70
968,Wizard620,Ravenclaw,90,93,99,96
969,Wizard20,Gryffindor,54,76,65,83
970,Wizard477,Gryffindor,59,56,54,74
971,Wizard1259,Slytherin,70,84,72,78
972,Wizard668,Slytherin,79,88,80,81
973,Wizard2656,Ravenclaw,93,89,100,98
974,Wizard2083,Ravenclaw,95,95,89,94
975,Kingsley Malfoy,Slytherin,82,92,73,77
976,Gellert Diggory,Ravenclaw,94,90,96,85
977,Wizard171,Slytherin,79,87,91,91
978,Wizard878,Gryffindor,90,78,85,85
979,Nymphadora Zabini,Ravenclaw,92,92,100,96
980,Wizard2769,Slytherin,75,75,93,88
981,Wizard2424,Ravenclaw,96,91,85,95
982,Wizard775,Hufflepuff,43,63,53,52
983,Newt Shacklebolt,Ravenclaw,96,86,95,98
984,Wizard849,Ravenclaw,89,98,89,96
985,Wizard1738,Ravenclaw,92,99,87,90
986,Wizard2004,Ravenclaw,94,94,99,98
987,Wizard4035,Hufflepuff,77,72,73,54
988,Wizard3700,Hufflepuff,63,60,65,73
989,Wizard2926,Gryffindor,63,60,60,67
990,Wizard509,Slytherin,84,94,80,81
991,Filius Malfoy,Ravenclaw,94,91,93,85
992,Wizard951,Gryffindor,50,63,81,80
993,Wizard1169,Hufflepuff,55,70,68,66
994,Wizard2541,Slytherin,95,86,74,95
995,Wizard1703,Slytherin,88,70,70,87
996,Lucius Riddle,Hufflepuff,48,67,66,79
997,Wizard2482,Ravenclaw,93,97,91,90
998,Wizard4018,Gryffindor,80,56,59,79
999,Wilhelmina Flitwick,Ravenclaw,100,86,93,88
1000,Wizard2915,Ravenclaw,95,91,93,98
1001,Wizard3686,Ravenclaw,90,90,99,88
1002,Salazar Peverell,Gryffindor,65,56,80,77
1003,Wizard2856,Gryffindor,56,69,51,55
1004,Wizard3801,Gryffindor,71,67,73,54
1005,Lucius Diggory,Hufflepuff,40,51,55,50
1006,Wizard1348,Slytherin,76,75,93,89
1007,Wizard2707,Hufflepuff,47,41,45,83
1008,Wizard3140,Slytherin,90,81,88,84
1009,Wizard1903,Slytherin,92,91,95,91
1010,Wizard980,Slytherin,84,88,81,89
1011,Wizard2231,Slytherin,89,84,75,80
1012,Rowena Hagrid,Slytherin,84,88,85,89
1013,Wizard2711,Ravenclaw,98,98,95,88
1014,Wizard1327,Slytherin,94,87,94,92
1015,Leta Crabbe,Slytherin,83,85,95,95
1016,Wizard3340,Ravenclaw,90,98,95,93
1017,Wizard1591,Hufflepuff,54,66,74,48
1018,Lucius Dumbledore,Gryffindor,62,73,58,75
1019,Wizard627,Ravenclaw,100,92,89,93
1020,Wizard1157,Ravenclaw,89,85,98,88
1021,Wizard1788,Hufflepuff,77,50,53,48
1022,Wizard2946,Slytherin,87,94,81,86
1023,Wizard1177,Hufflepuff,41,62,63,71
1024,Wizard1943,Gryffindor,62,83,79,80
1025,Wizard178,Gryffindor,80,56,56,81
1026,Wizard3082,Hufflepuff,83,63,58,64
1027,Wizard119,Slytherin,85,78,95,76
1028,Wizard35,Hufflepuff,46,68,61,63
1029,Wizard3035,Gryffindor,64,80,56,75
1030,Wizard4063,Gryffindor,80,58,61,53
1031,Wizard391,Gryffindor,89,62,66,51
1032,Wizard3121,Gryffindor,64,66,73,68
1033,Wizard3788,Hufflepuff,75,68,77,58
1034,Arthur Black,Gryffindor,69,58,68,74
1035,Nymphadora Lupin,Gryffindor,61,58,65,56
1036,Wizard296,Gryffindor,86,89,74,57
1037,Wizard2594,Ravenclaw,100,94,99,93
1038,Gellert Weasley,Ravenclaw,99,92,100,90
1039,Albus Black,Gryffindor,57,66,57,82
1040,Wizard3201,Slytherin,79,87,83,92
1041,Bathilda Peverell,Slytherin,75,79,95,89
1042,Wilhelmina Black,Slytherin,70,84,70,91
1043,Wizard1004,Ravenclaw,99,96,98,90
1044,Theseus Tonks,Ravenclaw,93,88,99,90
1045,Wizard2596,Ravenclaw,90,86,99,86
1046,Wizard2855,Ravenclaw,95,90,86,91
1047,Wizard3870,Slytherin,88,88,80,72
1048,Wizard471,Gryffindor,54,79,81,71
1049,Wizard2844,Slytherin,79,82,86,89
1050,Wizard1369,Hufflepuff,74,65,79,80
1051,Wizard1325,Slytherin,78,72,81,71
1052,Wizard1065,Ravenclaw,93,100,94,94
1053,Wizard889,Hufflepuff,44,54,77,41
1054,Sirius Riddle,Gryffindor,56,70,88,73
1055,Wizard892,Hufflepuff,47,74,73,85
1056,Wizard1606,Ravenclaw,89,98,88,90
1057,Wizard375,Slytherin,70,92,87,84
1058,Wizard33,Slytherin,91,86,79,74
1059,Wizard1455,Ravenclaw,90,85,98,96
1060,Wizard1160,Ravenclaw,96,96,92,97
1061,Wizard2098,Gryffindor,57,76,88,56
1062,Wizard2551,Hufflepuff,77,69,57,76
1063,Salazar Shacklebolt,Hufflepuff,47,84,77,65
1064,Minerva Shacklebolt,Ravenclaw,89,98,95,88
1065,Remus Snape,Gryffindor,66,70,85,90
1066,Molly Tonks,Gryffindor,61,72,72,67
1067,Wizard381,Hufflepuff,52,73,67,75
1068,Leta Shacklebolt,Ravenclaw,91,87,93,85
1069,Wizard216,Gryffindor,72,63,79,85
1070,Wizard2652,Gryffindor,78,58,76,65
1071,Wizard3104,Gryffindor,69,86,51,72
1072,Wizard1580,Ravenclaw,94,89,100,100
1073,Wizard1419,Ravenclaw,94,86,98,99
1074,Wizard3961,Ravenclaw,87,99,85,92
1075,Wizard1433,Hufflepuff,54,78,43,56
1076,Wizard2718,Slytherin,71,89,95,92
1077,Wizard1281,Gryffindor,87,58,56,67
1078,Wizard1270,Hufflepuff,42,85,77,62
1079,Wizard3527,Gryffindor,78,51,51,55
1080,Godric Dumbledore,Ravenclaw,85,93,98,92
1081,Wizard133,Hufflepuff,84,50,84,51
1082,Wilhelmina Lovegood,Gryffindor,75,81,52,70
1083,Wizard1575,Hufflepuff,61,52,69,63
1084,Wizard2738,Hufflepuff,68,52,70,57
1085,Bridget Hooch,Slytherin,80,86,92,81
1086,Wizard1758,Ravenclaw,85,89,85,86
1087,Wizard3832,Ravenclaw,85,99,87,88
1088,Godric Lovegood,Slytherin,73,89,84,88
1089,Wizard578,Hufflepuff,83,61,46,72
1090,Wizard925,Ravenclaw,86,86,95,100
1091,Wizard1693,Hufflepuff,60,81,63,45
1092,Wizard928,Gryffindor,88,71,69,80
1093,Wizard2559,Ravenclaw,92,93,93,92
1094,Wizard3902,Ravenclaw,91,92,97,100
1095,Wizard2021,Gryffindor,81,53,83,88
1096,Wizard2102,Ravenclaw,94,88,93,89
1097,Wizard872,Gryffindor,84,50,86,60
1098,Wizard2159,Gryffindor,83,61,84,67
1099,Wizard3622,Ravenclaw,90,98,92,87
1100,Wizard3237,Hufflepuff,57,77,45,47
1101,Wizard2008,Slytherin,85,92,80,92
1102,Wizard2617,Hufflepuff,64,83,66,80
1103,Wizard1917,Slytherin,86,86,95,83
1104,Wizard2427,Hufflepuff,46,84,74,71
1105,Wizard2548,Slytherin,90,82,72,88
1106,Wizard929,Gryffindor,75,74,69,74
1107,Wizard1019,Slytherin,76,83,74,73
1108,Wizard2782,Ravenclaw,98,96,90,97
1109,Wizard1915,Gryffindor,59,73,87,61
1110,Arthur Greengrass,Slytherin,84,76,88,88
1111,Wizard2996,Hufflepuff,75,47,80,74
1112,Wizard3269,Gryffindor,55,80,58,80
1113,Wizard3940,Gryffindor,69,61,85,90
1114,Dilys Slughorn,Hufflepuff,64,54,77,46
1115,Wizard3678,Ravenclaw,99,88,97,99
1116,Wizard1551,Slytherin,70,82,76,91
1117,Wizard796,Slytherin,73,71,83,71
1118,Wizard2526,Ravenclaw,89,98,90,86
1119,Wizard3989,Hufflepuff,76,46,48,61
1120,Wizard2484,Slytherin,79,72,84,88
1121,Wizard868,Hufflepuff,52,67,66,42
1122,Horace Hagrid,Gryffindor,63,79,87,59
1123,Wizard3669,Slytherin,90,77,73,83
1124,Wizard743,Ravenclaw,91,87,100,93
1125,Wizard383,Ravenclaw,90,93,89,86
1126,Wizard2049,Gryffindor,60,52,76,77
1127,Wizard1874,Slytherin,94,94,75,91
1128,Wizard3256,Gryffindor,82,83,72,51
1129,Wizard942,Ravenclaw,90,88,89,95
1130,Wizard314,Slytherin,83,71,92,84
1131,Wizard560,Slytherin,92,78,75,82
1132,Wizard4027,Ravenclaw,86,87,89,87
